BARID,REGION,DSID,NPROJ,COST,PREPASS_CO,PREPASS_CH,PREPASS_ST,PREPASS_CT,PREPASS_CU,PREPASS_AgrInf,PREPASS_Inund,POSTPASS,sCO,sCH,sST,sCT,sCU,sAgri_Current,sRoadRail_Current,sInundHab_Current,sBuilding_Current,sPublicUse_Current,sAgri_Future,sRoadRail_Future,sInundHab_Future,sBuilding_Future,sPublicUse_Future,Coho_salmon,Chinook_salmon,Steelhead,Cutthroat_Trout,Chum,Agri_Current,RoadRail_Current,InundHab_Current,Building_Current,PublicUse_Current,Agri_Future,RoadRail_Future,InundHab_Future,Building_Future,PublicUse_Future,BarrierType,Name,PrimaryTG,DominantTG,Exclude_Reason,POINT_X,POINT_Y
171ts11,Columbia,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004787934,0.005973855,0.007332706,0,0,0.004909127,0.004730552,0.007019378,0,0,0,0,0,0,0,13.1716156,0.074662492,13.173419,0,0,13.50501728,0.074662492,13.24455261,0,0,Tide gate,,1,0,none,-123.853467,46.10282266
172ts11,Columbia,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006620669,0,0.010138145,0,0,0.006911712,0,0.009778134,0,0,0,0,0,0,0,18.21347237,0,18.21347237,0,0,19.01413345,0,18.44992638,0,0,Tide gate,,1,0,none,-123.8479528,46.09519696
174ts11,Columbia,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00024529,0,0.001221896,0,0,0.000377234,0,0.001224371,0,0,0,0,0,0,0,0.674793005,0,2.19517231,0,0,1.037770391,0,2.310212135,0,0,Tide gate,,1,0,none,-123.2418288,46.12712833
176ts11,Columbia,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011781179,0,0.01805609,0.002202643,0,0.011781179,0,0.017191718,0.001848429,0,0,0,0,0,0,32.41004562,0,32.43828964,1,0,32.41004562,0,32.43828964,1,0,Tide gate,,1,0,none,-123.8321136,46.16049248
177ts11,Columbia,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.034428668,0.024323113,0.052720179,0.035242291,0.157894737,0.034428668,0.019260889,0.050196387,0.029574861,0.103448276,0,0,0,0,0,94.71333313,0.303995371,94.71333313,16,3,94.71333313,0.303995371,94.71333313,16,3,Tide gate,,0,0,Non-primary tide gate,-123.8311894,46.1558445
178ts11,Columbia,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012177655,0,0.018647487,0.004405286,0.105263158,0.012267572,0.000105374,0.017884607,0.003696858,0.068965517,0,0,0,0,0,33.5007515,0,33.5007515,2,2,33.74811554,0.001663117,33.74567032,2,2,Tide gate,,1,0,none,-123.8369034,46.16247113
1ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.84295,45.42168
2ts9,Tillamook,NA,1,450000,0,0,0,0,0,0,0,1,0.159985473,0,0,0.10411965,0,0.128778874,0.00110431,0.197197443,0.004405286,0.052631579,0.195396692,0.017340228,0.227891598,0.055452865,0.275862069,2.395969034,0,0,2.395969346,0,354.2709351,0.013801902,354.2709351,2,1,537.5366821,0.273681492,429.9985352,30,8,Tide gate,,1,0,none,-123.84001,45.4246
3ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.84172,45.42706
6ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005767947,0,0.008845318,0,0,0.006263398,0.000677904,0.008851658,0,0,0,0,0,0,0,15.86763477,0,15.89087105,0,0,17.23061943,0.010699385,16.7018013,0,0,Tide gate,,1,0,none,-123.84956,45.43092
8ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.024054255,0,0.036833972,0,0,0.028586972,0.009417297,0.038316567,0,0,0,0,0,0,0,66.1733017,0,66.1733017,0,0,78.64281464,0.148633569,72.29782867,0,0,Tide gate,,1,0,none,-123.84783,45.4311
11ts9,Tillamook,NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0.05149898,0,0.011836065,0.015407913,0.018897123,0,0,0.014560087,0.023963935,0.020093811,0,0,0,0,0,1.185078674,0,32.56103897,0.192571327,33.94923019,0,0,40.05482864,0.378223717,37.91411972,0,0,Tide gate,,1,0,none,-123.86992,45.43267
12ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.006994693,0.000345351,0.010716762,0,0,0.007095422,0.000273475,0.010318265,0,0,0,0,0,0,0,19.24241447,0.004316273,19.25297356,0,0,19.51951981,0.004316273,19.46907616,0,0,Tide gate,,1,0,none,-123.87025,45.43274
14ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015212266,0.00741315,0.023383667,0,0,0.015348797,0.006569222,0.0223995,0,0,0,0,0,0,0,41.84897232,0.092651106,42.00943756,0,0,42.22457123,0.103682294,42.26462173,0,0,Tide gate,,1,0,none,-123.86545,45.43322
15ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030420604,0.008701922,0.046582682,0.004405286,0,0.032944579,0.021824795,0.047073805,0.012939002,0,0,0,0,0,0,83.68714142,0.10875845,83.68714142,2,0,90.63059998,0.34446159,88.82147217,7,0,Tide gate,,1,0,none,-123.854,45.43393
16ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.054662063,0,0.083703318,0,0,0.054662063,0,0.07964892,0,0,0,0,0,0,0,150.3754425,0,150.3754425,0,0,150.3754425,0,150.2860107,0,0,Tide gate,,1,0,none,-123.87117,45.43442
17ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87233,45.43488
18ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87356,45.43603
19ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87356,45.43603
20ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.007346644,0.00024683,0.011415252,0.002202643,0,0.007970727,0.000511511,0.011406965,0.001848429,0,0,0,0,0,0,20.21063232,0.003084939,20.50783157,1,0,21.92748451,0.008073202,21.52329636,1,0,Tide gate,,1,0,none,-123.87565,45.43725
21ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87598,45.438
22ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.008597716,0.008989087,0.014077103,0,0,0.009269118,0.009848114,0.014500257,0.005545287,0,0,0,0,0,0,23.65233231,0.112347499,25.28992462,0,0,25.49936295,0.155433163,27.35989189,3,0,Tide gate,,1,0,none,-123.87598,45.438
23ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87627,45.44153
25ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87648,45.44264
26ts9,Tillamook,NA,1,200000,0,0,0,0,0,0,0,1,0.048756968,0,0,0.031731368,0,0.161962041,0.01142956,0.248016024,0.050660793,0.105263158,0.194954892,0.017923487,0.268561979,0.105360444,0.103448276,0.730192453,0,0,0.730192463,0,445.5578918,0.142849043,445.5679932,23,2,536.3212891,0.282887101,506.7376709,57,3,Tide gate,,1,0,none,-123.87552,45.44775
27ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86941,45.44811
28ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86464,45.44839
29ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000298925,0.007424698,0.000457748,0.002202643,0,0.008811553,0.023781012,0.004743385,0.001848429,0,0,0,0,0,0,0.822342038,0.092795439,0.822357833,1,0,24.24059868,0.375336647,8.950082779,1,0,Tide gate,,1,0,none,-123.86021,45.44944
30ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87685,45.45123
31ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002653739,0,0.004578171,0,0,0.006582247,0.035591189,0.006956361,0.03142329,0.068965517,0,0,0,0,0,7.300440311,0,8.224817276,0,0,18.10777473,0.56173712,13.1256485,17,2,Tide gate,,1,0,none,-123.85886,45.45364
32ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87032,45.45366
33ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.062597255,0.004723377,0.095997711,0.030837004,0.052631579,0.062534472,0.003740329,0.090534914,0.025878004,0.034482759,0,0,0,0,0,172.2051697,0.059033751,172.462677,14,1,172.0324554,0.059033751,170.8263092,14,1,Tide gate,,1,0,none,-123.87032,45.45366
34ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.8672,45.45382
36ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.023761243,0.000341239,0.036563557,0.008810573,0,0.023761243,0.000270219,0.034801848,0.007393715,0,0,0,0,0,0,65.36722565,0.004264873,65.68749237,4,0,65.36722565,0.004264873,65.6660614,4,0,Tide gate,,1,0,none,-123.87511,45.45441
38ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.037057288,0.04510164,0.057141789,0.019823789,0.210526316,0.03705723,0.035714907,0.054345276,0.01663586,0.137931034,0,0,0,0,0,101.9446716,0.563689768,102.6568832,9,4,101.9445114,0.563689768,102.541687,9,4,Tide gate,,1,0,none,-123.87491,45.46062
39ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02168884,0,0.036172296,0.002202643,0,0.024211496,0,0.037211098,0.009242144,0.034482759,0,0,0,0,0,59.66604233,0,64.98458099,1,0,66.60587311,0,70.21196747,5,1,Tide gate,,1,0,none,-123.86098,45.46162
41ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010977889,0,0.01692786,0,0,0.010977889,0,0.016015036,0,0,0,0,0,0,0,30.20019341,0,30.41139221,0,0,30.20019341,0,30.21805954,0,0,Tide gate,,1,0,none,-123.86569,45.46444
43ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87533,45.46431
45ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009630897,0,0.014764027,0.002202643,0.052631579,0.018213091,0.010154678,0.023583958,0.009242144,0.034482759,0,0,0,0,0,26.49461555,0,26.52400398,1,1,50.10424805,0.160271674,44.49952316,5,1,Tide gate,,1,0,none,-123.85371,45.4664
46ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.052797314,0.015308691,0.080881171,0.026431718,0.157894737,0.052739097,0.012122585,0.076317284,0.022181146,0.103448276,0,0,0,0,0,145.2455139,0.191331238,145.3053741,12,3,145.0853577,0.191331238,143.9996948,12,3,Tide gate,,1,0,none,-123.86957,45.46646
48ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.85968,45.4669
49ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.020550758,0,0.031511489,0,0,0.022905252,0,0.033225617,0.003696858,0,0,0,0,0,0,56.53517532,0,56.61130524,0,0,63.01239395,0,62.69194031,2,0,Tide gate,,1,0,none,-123.86036,45.46709
50ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.022772617,0.004231557,0.035082189,0,0,0.023556503,0.022733494,0.034232268,0.001848429,0,0,0,0,0,0,62.64751434,0.052886892,63.02617264,0,0,64.8039856,0.35880363,64.59134674,1,0,Tide gate,,1,0,none,-123.88499,45.4666
51ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012994784,0.011313685,0.019898747,0.011013216,0,0.021079572,0.016177417,0.029568297,0.027726433,0.172413793,0,0,0,0,0,35.7486763,0.141400814,35.7486763,5,0,57.98994446,0.255328804,55.79110718,15,5,Tide gate,,1,0,none,-123.86213,45.47062
52ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86095,45.47074
53ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.85561,45.47172
54ts9,Tillamook,NA,1,150000,0,0,0,0,0,0,0,1,0,0.119508411,0,0.037383548,0,0.049200092,0.064322971,0.075430742,0,0,0.06525967,0.094560845,0.091297847,0.051756007,0.413793103,0,0.860258698,0,0.860258698,0,135.3495483,0.803921998,135.5135193,0,0,179.52948,1.492457509,172.2658539,28,12,Tide gate,,1,1,none,-123.86259,45.4727
55ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86149,45.47277
56ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86817,45.47591
57ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.037201234,0,0.056965774,0.002202643,0,0.040615759,0,0.056786719,0.014787431,0.034482759,0,0,0,0,0,102.3406677,0,102.3406677,1,0,111.7340317,0,107.1483383,8,1,Tide gate,,1,0,none,-123.86662,45.47762
60ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.039521456,0,0.064549911,0,0,0.039521456,0,0.061100556,0,0,0,0,0,0,0,108.7236023,0,115.9657898,0,0,108.7236023,0,115.2879257,0,0,Tide gate,,1,0,none,-123.86801,45.48801
62ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.025937441,0,0.039959235,0,0,0.027197499,0.002853017,0.038582642,0.003696858,0,0,0,0,0,0,71.3539505,0,71.78792572,0,0,74.82037354,0.045029286,72.79987335,2,0,Tide gate,,1,0,none,-123.8724,45.489
63ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.013301667,0,0.020493564,0,0,0.013689488,0,0.019776659,0,0,0,0,0,0,0,36.59291077,0,36.81728363,0,0,37.65980911,0,37.31570053,0,0,Tide gate,,1,0,none,-123.86188,45.48935
64ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005437627,0,0.016342826,0,0,0.018326064,0,0.026484041,0,0,0,0,0,0,0,14.95892239,0,29.3603611,0,0,50.41503906,0,49.97156143,0,0,Tide gate,,1,0,none,-123.85653,45.49038
69ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87199,45.49268
70ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.87228,45.49307
71ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86829,45.49339
77ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.001814331,0.003255338,0.002927205,0,0,0.001808997,0.00079424,0.002512676,0,0,0,0,0,0,0,4.99122858,0.040685903,5.258808613,0,0,4.976554871,0.012535515,4.741057396,0,0,Tide gate,,1,0,none,-123.85869,45.50102
80ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000865107,0,0.001563883,0,0,0.000891885,0,0.001514076,0,0,0,0,0,0,0,2.379911661,0,2.809560776,0,0,2.453577757,0,2.856842041,0,0,Tide gate,,1,0,none,-123.86023,45.50113
82ts9,Tillamook,NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0.009691665,0,0.003481431,0,0.005384785,0,0,0.009479683,0.000984115,0.007730088,0.007393715,0,0,0,0,0.22302161,0,9.577424049,0,9.673923492,0,0,26.07862663,0.015532325,14.58555889,4,0,Tide gate,,1,0,none,-123.85511,45.50223
83ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0.012522611,0,0.016154063,0.008149801,0,0.015021844,0.000233175,0.023086504,0,0,0.017362582,0.000184645,0.023857018,0,0,0.187540697,0,0.187540717,0.187540717,0,41.32512283,0.002914267,41.47557449,0,0,47.76449585,0.002914267,45.01474762,0,0,Tide gate,,1,0,none,-123.86127,45.50243
84ts9,Tillamook,NA,1,200000,0,0,0,0,0,0,0,1,0.076857408,0.036844581,0.0991454,0.04986891,0.11252117,0.001349133,0.000536112,0.002065907,0,0.052631579,0.002533881,0.005058207,0.002475062,0,0.034482759,1.151029322,0.265218747,1.151029292,1.147568008,0.566253615,3.711467266,0.006700442,3.711461067,0,1,6.970711708,0.07983388,4.670084953,0,1,Tide gate,,1,0,none,-123.86442,45.50381
91ts9,Tillamook,NA,1,300000,0,0,0,0,0,0,0,1,0.046993082,0,0,0.033196724,0.139848528,2.73E-06,0,5.03E-06,0,0,0.012982605,0.001402256,0.003745264,0,0.068965517,0.703776214,0,0,0.763912786,0.703776315,0.007508077,0,0.009044345,0,0,35.71517181,0.022131864,7.066772461,0,2,Tide gate,,1,0,none,-123.849,45.47975
92ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.8564,45.47097
85ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.022645526,0,0.034676804,0,0.052631579,0.035886547,0,0.043938834,0,0.034482759,0,0,0,0,0,62.29788589,0,62.29788589,0,1,98.72396088,0,82.90623474,0,1,Tide gate,,1,0,none,-123.84458,45.43056
86ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002243392,0,0.003435277,0,0,0.002495363,6.28E-05,0.003504963,0,0,0,0,0,0,0,6.171575546,0,6.171575546,0,0,6.864747524,0.000990437,6.613359451,0,0,Tide gate,,1,0,none,-123.85736,45.4325
88ts9,Tillamook,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-123.86361,45.44944
89ts9,Tillamook,NA,1,150000,0,0,0,0,0,0,0,1,0.1198021,0,0.107640108,0.09950106,0.105937934,0.003848196,0.006962116,0.005957412,0,0.052631579,0.007201502,0.011628014,0.008260189,0.001848429,0.034482759,1.79417617,0,1.249648671,2.289687758,0.533124017,10.58639526,0.087013982,10.70266342,0,1,19.81134605,0.183525398,15.58578396,1,1,Tide gate,,1,0,none,-123.8807,45.45361
90ts9,Tillamook,NA,1,85000,0,0,0,0,0,0,0,1,0.035091134,0,0.063368814,0.031969867,0,0.030293187,0,0.047958308,0.00660793,0,0.032173719,0.016492645,0.047027916,0.005545287,0.034482759,0.525530659,0,0.735680739,0.735680739,0,83.33661652,0,86.15849304,3,0,88.50996399,0.260304064,88.73488617,3,1,Tide gate,,1,0,none,-123.87734,45.45736
95ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.018240535,0,0.027931498,0.00660793,0.052631579,0.018240535,0,0.026594377,0.005545287,0.034482759,0,0,0,0,0,50.17974854,0,50.17974854,3,1,50.17974854,0,50.17974854,3,1,Tide gate,,1,0,none,-123.8755281,45.44734826
96ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003794461,0,0.00581041,0,0,0.003819346,0,0.005566804,0,0,0,0,0,0,0,10.43857098,0,10.43857098,0,0,10.50702953,0,10.50375462,0,0,Tide gate,,1,0,none,-123.8562376,45.43299793
97ts9,Tillamook,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003424164,0,0.005243379,0,0,0.003511518,0,0.005116185,0,0,0,0,0,0,0,9.419882774,0,9.419882774,0,0,9.660193443,0,9.653501511,0,0,Tide gate,,1,0,none,-123.8597148,45.43190939
1ts7,Siuslaw,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.017903811,0.019401227,0.027415876,0,0.263157895,0.018751216,0.017935383,0,0.005545287,0.172413793,0,0,0,0,0,49.25341797,0.242480606,49.25341797,0,5,51.58463287,0.283074856,0,3,5,Tide gate,,1,0,none,-123.87419,44.01922
2ts7,Siuslaw,NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.012142316,0.005980754,0.019233783,0.002202643,0,0.015147274,0.006827761,0.015107271,0.007393715,0,0,0,0,0,0,33.40353394,0.074748725,34.55405045,1,0,41.67018127,0.107762814,28.50523949,4,0,Tide gate,,1,0,none,-123.93397,44.014648
3ts7,Siuslaw,NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0.001490601,0,0.013395633,0.015104018,0.020512562,0.00660793,0.052631579,0.018914842,0.036210731,0.023537127,0.04805915,0.034482759,0,0,0,0.034301257,0,36.85141373,0.188773185,36.85141373,3,1,52.03476715,0.571515381,44.41115952,26,1,Tide gate,,1,0,none,-123.955676,44.017897
4ts7,Siuslaw,NA,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.002702538,0.01101868,0.004186789,0.011013216,0,0.003687934,0.026595364,0.004268762,0.011090573,0,0,0,0,0,0,7.434686184,0.137713775,7.521688461,5,0,10.14551449,0.419755667,8.054536819,6,0,Tide gate,,1,0,none,-123.983756,44.016732
6ts7,Siuslaw,NA,1,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003564244,0,0.005458024,0.004405286,0.052631579,0.00837751,0,0,0.012939002,0.103448276,0,0,0,0,0,9.805243492,0,9.805499077,2,1,23.04654503,0,0,7,3,Tide gate,,1,0,none,-123.919288,44.013758
7ts7,Siuslaw,NA,1,300000,0,0,0,0,0,0,0,1,0.301096575,0,0,0.22974641,0.121882025,0.018696556,0.040145119,0.032178992,0,0.052631579,0.024132997,0.085083718,0.036058898,0.001848429,0.068965517,4.509272356,0,0,5.286853663,0.613361355,51.43426132,0.501742125,57.81049347,0,1,66.3899231,1.342879653,68.03793335,1,2,Tide gate,,1,0,none,-124.0595885,43.95109369
8ts7,Siuslaw,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.073022018,0.019905499,0.112860834,0.015418502,0,0.073132656,0.015762687,0.10745426,0.012939002,0.034482759,0,0,0,0,0,200.8837128,0.248783112,202.7577667,7,0,201.1880798,0.248783112,202.7506714,7,1,Tide gate,,1,0,none,-124.03803,43.98775
9ts7,Siuslaw,NA,1,200000,0,0,0,0,0,0,0,1,0.181309423,0,0,0.154061393,0,0.060786835,0.046057936,0.10708445,0,0,0.062352543,0.039884049,0.105943815,0.001848429,0,2.715320063,0,0,3.545213346,0,167.2247009,0.575641751,192.3803253,0,0,171.5319672,0.629491508,199.9006805,1,0,Tide gate,,1,0,none,-124.06104,43.99157
10ts7,Siuslaw,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0.00406786,0,0.008936925,0.006414176,0.014033317,0.002202643,0,0.009679509,0.011991212,0.014067788,0.005545287,0,0,0,0,0.093608341,0,24.5854969,0.080165714,25.21126175,1,0,26.6283474,0.189257771,26.54388428,3,0,Tide gate,,1,0,none,-124.06884,44.0078
11ts7,Siuslaw,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tide gate,,0,0,Non-primary tide gate,-124.0671,44.01311
12ts7,Siuslaw,NA,1,300000,0,0,0,0,0,0,0,1,0.273267443,0.246525651,0,0.228045805,0,0.048852457,0.012287754,0.080054781,0,0,0.051232599,0.04728171,0.079742558,0,0,4.092498643,1.774568287,0,5.247719875,0,134.3932037,0.153574929,143.8207397,0,0,140.940979,0.74624908,150.4626923,0,0,Tide gate,,1,0,none,-124.0671,44.01311
13ts7,Siuslaw,NA,1,200000,0,0,0,0,0,0,0,1,0.098843897,0,0,0.064328267,0,0.042498956,0.019410851,0.066361719,0,0,0.05687701,0.020892026,0.077183042,0.005545287,0,1.480302637,0,0,1.480302285,0,116.914711,0.242600888,119.2207565,0,0,156.4687653,0.32973966,145.633255,3,0,Tide gate,,1,0,none,-124.05206,44.01406
14ts7,Siuslaw,NA,1,85000,0,0,0,0,0,0,0,1,0,0,0,0,0,0.045272265,0,0.073024428,0.004405286,0,0.0455078,0.003948783,0.070384202,0.003696858,0,0,0,0,0,0,124.5440903,0,131.190506,2,0,125.1920471,0.062323797,132.8048248,2,0,Tide gate,,1,0,none,-124.0648,44.00198
